Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Банк «Открытие»;2209;8;2016-01-01;Другие доходы;17306;55853;953;56806
Банк «Открытие»;2209;8;2016-01-01;в том числе: от восстановления сумм резервов - оценочных обязательств некредитного характера;17307;8;;8
Банк «Открытие»;2209;8;2016-01-01;"Всего по Главе I ""Доходы""(разделы 1-7)";10000;6001332151;63938445;6065270596
Банк «Открытие»;2209;8;2016-01-01;Банка России;21101;4000439;0;4000439
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;21102;12475427;296219;12771646
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;21103;371765;275970;647735
Банк «Открытие»;2209;8;2016-01-01;Других кредиторов;21104;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21201;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;327336;275;327611
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;5121;0;5121
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;207;0;207
Банк «Открытие»;2209;8;2016-01-01;Негосударственных финансовых организаций;21207;2426966;494;2427460
Банк «Открытие»;2209;8;2016-01-01;Негосударственных коммерческих организаций;21208;1314211;2189;1316400
Банк «Открытие»;2209;8;2016-01-01;Негосударственных некоммерческих организаций;21209;420504;4;420508
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;21210;1739596;6458;1746054
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;21211;5536;6;5542
Банк «Открытие»;2209;8;2016-01-01;Индивидуальных предпринимателей;21212;4054;0;4054
Банк «Открытие»;2209;8;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Юридических лиц-нерезидентов;21214;44077;441;44518
Банк «Открытие»;2209;8;2016-01-01;Федерального казначейства;21301;5798853;12904;5811757
Банк «Открытие»;2209;8;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21302;1802307;0;1802307
Банк «Открытие»;2209;8;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21303;523805;0;523805
Банк «Открытие»;2209;8;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21304;21737;0;21737
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21305;871115;0;871115
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21306;4480982;91063;4572045
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21307;2390622;0;2390622
Банк «Открытие»;2209;8;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21308;236;0;236
Банк «Открытие»;2209;8;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21309;306268;0;306268
Банк «Открытие»;2209;8;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21310;115457;0;115457
Банк «Открытие»;2209;8;2016-01-01;Негосударственных финансовых организаций;21311;10482242;167608;10649850
Банк «Открытие»;2209;8;2016-01-01;Негосударственных  коммерческих организаций;21312;12047387;3438989;15486376
Банк «Открытие»;2209;8;2016-01-01;Негосударственных некоммерческих организаций;21313;1897793;836;1898629
Банк «Открытие»;2209;8;2016-01-01;Юридических лиц - нерезидентов;21314;73307;137778;211085
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;21315;2437059;0;2437059
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;21316;2280;188321;190601
Банк «Открытие»;2209;8;2016-01-01;Банка России;21317;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Минфина России;21401;0;0;0
