Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Совкомбанк;963;9;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;0;0;0
Совкомбанк;963;9;2016-01-01;Другие расходы на содержание персонала;26104;39540;0;39540
Совкомбанк;963;9;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;338362;;338362
Совкомбанк;963;9;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
Совкомбанк;963;9;2016-01-01;По нематериальным активам;26203;2214;;2214
Совкомбанк;963;9;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
Совкомбанк;963;9;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;66204;0;66204
Совкомбанк;963;9;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;98066;0;98066
Совкомбанк;963;9;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;1158707;0;1158707
Совкомбанк;963;9;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;550198;9443;559641
Совкомбанк;963;9;2016-01-01;По списанию стоимости материальных запасов;26305;162129;;162129
Совкомбанк;963;9;2016-01-01;По уценке основных средств;26306;0;;0
Совкомбанк;963;9;2016-01-01;По выбытию (реализации) имущества;26307;124970;;124970
Совкомбанк;963;9;2016-01-01;Подготовка и переподготовка кадров;26401;19956;0;19956
Совкомбанк;963;9;2016-01-01;Служебные командировки;26402;110270;0;110270
Совкомбанк;963;9;2016-01-01;Охрана;26403;126429;0;126429
Совкомбанк;963;9;2016-01-01;Реклама;26404;599650;0;599650
Совкомбанк;963;9;2016-01-01;Представительские расходы;26405;7120;0;7120
Совкомбанк;963;9;2016-01-01;Услуги связи, телекоммуникационных и информационных систем;26406;257017;11082;268099
Совкомбанк;963;9;2016-01-01;Судебные и арбитражные издержки;26407;61816;0;61816
Совкомбанк;963;9;2016-01-01;Аудит;26408;11026;0;11026
Совкомбанк;963;9;2016-01-01;Публикация отчетности;26409;0;0;0
Совкомбанк;963;9;2016-01-01;Страхование;26410;1901101;0;1901101
Совкомбанк;963;9;2016-01-01;Налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации;26411;645280;0;645280
Совкомбанк;963;9;2016-01-01;Другие организационные и управленческие расходы;26412;456054;9477;465531
Совкомбанк;963;9;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;27101;1164;0;1164
Совкомбанк;963;9;2016-01-01;По другим банковским операциям и сделкам;27102;0;0;0
Совкомбанк;963;9;2016-01-01;По прочим (хозяйственным) операциям;27103;66851;0;66851
Совкомбанк;963;9;2016-01-01;По операциям привлечения и  предоставления (размещения) денежных средств;27201;0;0;0
Совкомбанк;963;9;2016-01-01;По другим банковским операциям и сделкам;27202;6;0;6
Совкомбанк;963;9;2016-01-01;По прочим (хозяйственным) операциям;27203;0;0;0
Совкомбанк;963;9;2016-01-01;Платежи в возмещение причиненных убытков;27301;0;0;0
Совкомбанк;963;9;2016-01-01;От списания недостач материальных ценностей;27302;0;0;0
Совкомбанк;963;9;2016-01-01;От списания недостач денежной наличности, сумм по имеющим признаки подделки денежным знакам;27303;10;0;10
Совкомбанк;963;9;2016-01-01;От списания активов (требований) и не взысканной дебиторской задолженности;27304;3291;0;3291
Совкомбанк;963;9;2016-01-01;Расходы на благотворительность и другие аналогичные расходы;27305;53485;0;53485
Совкомбанк;963;9;2016-01-01;Расходы на осуществление спортивных мероприятий, отдыха, мероприятий культурно-просветительского характера и иных аналогичных мероприятий;27306;3792;0;3792
Совкомбанк;963;9;2016-01-01;Расходы, возникающие как последствия чрезвычайных обстоятельств хозяйственной деятельности;27307;0;0;0
Совкомбанк;963;9;2016-01-01;Другие расходы;27308;4806551;1117;4807668
Совкомбанк;963;9;2016-01-01;в том числе: отчисления в резервы - оценочные обязательства некредитного характера;27309;28679;;28679
Совкомбанк;963;9;2016-01-01;"Прибыль до налогообложения (символ 10000 минус строка ""Итого расходов по разделам 1-7"")";01000;;;15818209
Совкомбанк;963;9;2016-01-01;"Убыток до налогообложения(строка ""Итого расходов по разделам 1-7"" минус символ 10000)";02000;;;0
Совкомбанк;963;9;2016-01-01;Налог на прибыль (балансовый счет N 70611, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70711);28101;459145;;459145
Совкомбанк;963;9;2016-01-01;Увеличение налога на прибыль на отложенный налог на прибыль (балансовый счет N70616, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70716);28102;4246305;;4246305
Совкомбанк;963;9;2016-01-01;Уменьшение налога на прибыль на отложенный налог на прибыль (балансовый счет N70615, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет N 70715);28103;0;;0
Совкомбанк;963;9;2016-01-01;Итого расход по налогу на прибыль (символ 28101 плюс символ 28102 минус символ 28103);28201;4705450;;4705450
Совкомбанк;963;9;2016-01-01;Итого доход по налогу на прибыль (символ 28103 минус символ 28101 минус символ 28102);28202;0;;0
Совкомбанк;963;9;2016-01-01;"Всего по Главе II ""Расходы"" (разделы 1-8)";20000;513919748;2562605;516482353
Совкомбанк;963;9;2016-01-01;Прибыль после налогообложения (символ 01000 минус символ 28101);31001;;;11112759
Совкомбанк;963;9;2016-01-01;Убыток после налогообложения (символ 02000 плюс символ 28101 либо символ 28101 минус символ 01000);31002;;;0
Совкомбанк;963;9;2016-01-01;Распределение между акционерами (участниками) в виде дивидендов;32001;1219532;;1219532
Совкомбанк;963;9;2016-01-01;Отчисления на формирование и пополнение резервного фонда;32002;0;;0
Совкомбанк;963;9;2016-01-01;Итого по разделу 2;32101;1219532;;1219532
Совкомбанк;963;9;2016-01-01;Неиспользованная прибыль (символ 31001 минус символ 32101);33001;;;9893227
Совкомбанк;963;9;2016-01-01;Убыток (символ 31002 плюс символ 32101 либо символ 32101 минус символ 31001);33002;;;0
