Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Россельхозбанк;3349;6;2019-01-01;кредитных организаций;14415;0;0;0
Россельхозбанк;3349;6;2019-01-01;банков-нерезидентов;14416;0;0;0
Россельхозбанк;3349;6;2019-01-01;Банка России;14417;0;0;0
Россельхозбанк;3349;6;2019-01-01;индивидуальных предпринимателей;14418;0;0;0
Россельхозбанк;3349;6;2019-01-01;граждан Российской Федерации;14501;0;0;0
Россельхозбанк;3349;6;2019-01-01;нерезидентов;14502;0;0;0
Россельхозбанк;3349;6;2019-01-01;граждан Российской Федерации;14601;0;0;0
Россельхозбанк;3349;6;2019-01-01;нерезидентов;14602;0;0;0
Россельхозбанк;3349;6;2019-01-01;граждан Российской Федерации;14701;0;0;0
Россельхозбанк;3349;6;2019-01-01;нерезидентов;14702;0;0;0
Россельхозбанк;3349;6;2019-01-01;по облигациям;14801;0;0;0
Россельхозбанк;3349;6;2019-01-01;по депозитным сертификатам;14802;0;0;0
Россельхозбанк;3349;6;2019-01-01;по сберегательным сертификатам;14803;0;0;0
Россельхозбанк;3349;6;2019-01-01;по векселям;14804;0;0;0
Россельхозбанк;3349;6;2019-01-01;по прочим выпущенным долговым ценным бумагам;14805;0;0;0
Россельхозбанк;3349;6;2019-01-01;Минфину России;15101;0;;0
Россельхозбанк;3349;6;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;15102;529;;529
Россельхозбанк;3349;6;2019-01-01;государственным внебюджетным фондам Российской Федерации;15103;0;;0
Россельхозбанк;3349;6;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;15104;0;;0
Россельхозбанк;3349;6;2019-01-01;финансовым организациям, находящимся в федеральной собственности;15105;0;;0
Россельхозбанк;3349;6;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;15106;279092;;279092
Россельхозбанк;3349;6;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;15107;0;;0
Россельхозбанк;3349;6;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;15108;0;;0
Россельхозбанк;3349;6;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15109;296916;;296916
Россельхозбанк;3349;6;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15110;0;;0
Россельхозбанк;3349;6;2019-01-01;негосударственным финансовым организациям;15111;17079155;;17079155
Россельхозбанк;3349;6;2019-01-01;негосударственным коммерческим организациям;15112;86113455;;86113455
Россельхозбанк;3349;6;2019-01-01;негосударственным некоммерческим организациям;15113;568069;;568069
Россельхозбанк;3349;6;2019-01-01;индивидуальным предпринимателям;15114;4541149;;4541149
Россельхозбанк;3349;6;2019-01-01;гражданам (физическим лицам);15115;15785668;;15785668
Россельхозбанк;3349;6;2019-01-01;юридическим лицам - нерезидентам;15116;0;;0
Россельхозбанк;3349;6;2019-01-01;физическим лицам - нерезидентам;15117;5;;5
Россельхозбанк;3349;6;2019-01-01;кредитным организациям;15118;99313;;99313
Россельхозбанк;3349;6;2019-01-01;банкам-нерезидентам;15119;0;;0
Россельхозбанк;3349;6;2019-01-01;иностранным государствам;15120;0;;0
Россельхозбанк;3349;6;2019-01-01;в Минфине России;15201;0;;0
Россельхозбанк;3349;6;2019-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;15202;0;;0
Россельхозбанк;3349;6;2019-01-01;в государственных внебюджетных фондах Российской Федерации;15203;0;;0
Россельхозбанк;3349;6;2019-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;15204;0;;0
Россельхозбанк;3349;6;2019-01-01;в финансовых организациях, находящихся в федеральной собственности;15205;0;;0
Россельхозбанк;3349;6;2019-01-01;в коммерческих организациях, находящихся в федеральной собственности;15206;2023;;2023
Россельхозбанк;3349;6;2019-01-01;в некоммерческих организациях, находящихся в федеральной собственности;15207;0;;0
Россельхозбанк;3349;6;2019-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;15208;0;;0
Россельхозбанк;3349;6;2019-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15209;0;;0
Россельхозбанк;3349;6;2019-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15210;0;;0
