Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
ВТБ;1000;2;2019-01-01;органов местной власти иностранных государств;13806;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;13807;0;0;0
ВТБ;1000;2;2019-01-01;прочих нерезидентов;13808;0;0;0
ВТБ;1000;2;2019-01-01;от Банка России;14101;0;0;0
ВТБ;1000;2;2019-01-01;от кредитных организаций;14102;0;0;0
ВТБ;1000;2;2019-01-01;от банков-нерезидентов;14103;0;0;0
ВТБ;1000;2;2019-01-01;от иностранных государств;14104;0;0;0
ВТБ;1000;2;2019-01-01;от других кредиторов;14105;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных финансовых организаций;14207;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных коммерческих организаций;14208;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных некоммерческих организаций;14209;0;0;0
ВТБ;1000;2;2019-01-01;кредитных организаций;14210;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;14211;0;0;0
ВТБ;1000;2;2019-01-01;индивидуальных предпринимателей;14212;0;0;0
ВТБ;1000;2;2019-01-01;юридических лиц - нерезидентов;14213;0;0;0
ВТБ;1000;2;2019-01-01;Федерального казначейства;14301;0;0;0
ВТБ;1000;2;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
ВТБ;1000;2;2019-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
ВТБ;1000;2;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных финансовых организаций;14311;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных коммерческих организаций;14312;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных некоммерческих организаций;14313;0;0;0
ВТБ;1000;2;2019-01-01;юридических лиц - нерезидентов;14314;0;0;0
ВТБ;1000;2;2019-01-01;кредитных организаций;14315;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;14316;0;0;0
ВТБ;1000;2;2019-01-01;Банка России;14317;0;0;0
ВТБ;1000;2;2019-01-01;индивидуальных предпринимателей;14318;0;0;0
ВТБ;1000;2;2019-01-01;Минфина России;14401;0;0;0
ВТБ;1000;2;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
ВТБ;1000;2;2019-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
ВТБ;1000;2;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
ВТБ;1000;2;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
ВТБ;1000;2;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
ВТБ;1000;2;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных финансовых организаций;14411;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных коммерческих организаций;14412;0;0;0
ВТБ;1000;2;2019-01-01;негосударственных некоммерческих организаций;14413;0;0;0
ВТБ;1000;2;2019-01-01;юридических лиц - нерезидентов;14414;0;0;0
ВТБ;1000;2;2019-01-01;кредитных организаций;14415;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;14416;0;0;0
ВТБ;1000;2;2019-01-01;Банка России;14417;0;0;0
ВТБ;1000;2;2019-01-01;индивидуальных предпринимателей;14418;0;0;0
ВТБ;1000;2;2019-01-01;граждан Российской Федерации;14501;0;0;0
ВТБ;1000;2;2019-01-01;нерезидентов;14502;0;0;0
ВТБ;1000;2;2019-01-01;граждан Российской Федерации;14601;0;0;0
ВТБ;1000;2;2019-01-01;нерезидентов;14602;0;0;0
ВТБ;1000;2;2019-01-01;граждан Российской Федерации;14701;0;0;0
ВТБ;1000;2;2019-01-01;нерезидентов;14702;0;0;0
ВТБ;1000;2;2019-01-01;по облигациям;14801;0;0;0
ВТБ;1000;2;2019-01-01;по депозитным сертификатам;14802;0;0;0
ВТБ;1000;2;2019-01-01;по сберегательным сертификатам;14803;0;0;0
ВТБ;1000;2;2019-01-01;по векселям;14804;0;0;0
ВТБ;1000;2;2019-01-01;по прочим выпущенным долговым ценным бумагам;14805;0;0;0
ВТБ;1000;2;2019-01-01;Минфину России;15101;0;;0
ВТБ;1000;2;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;15102;60002;;60002
ВТБ;1000;2;2019-01-01;государственным внебюджетным фондам Российской Федерации;15103;0;;0
ВТБ;1000;2;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;15104;0;;0
ВТБ;1000;2;2019-01-01;финансовым организациям, находящимся в федеральной собственности;15105;0;;0
ВТБ;1000;2;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;15106;6224516;;6224516
ВТБ;1000;2;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;15107;138625;;138625
ВТБ;1000;2;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;15108;0;;0
ВТБ;1000;2;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15109;3118500;;3118500
ВТБ;1000;2;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15110;2214;;2214
ВТБ;1000;2;2019-01-01;негосударственным финансовым организациям;15111;2032420;;2032420
ВТБ;1000;2;2019-01-01;негосударственным коммерческим организациям;15112;160008498;;160008498
ВТБ;1000;2;2019-01-01;негосударственным некоммерческим организациям;15113;224429;;224429
ВТБ;1000;2;2019-01-01;индивидуальным предпринимателям;15114;6502733;;6502733
ВТБ;1000;2;2019-01-01;гражданам (физическим лицам);15115;409585240;;409585240
ВТБ;1000;2;2019-01-01;юридическим лицам - нерезидентам;15116;54072185;;54072185
ВТБ;1000;2;2019-01-01;физическим лицам - нерезидентам;15117;888387;;888387
ВТБ;1000;2;2019-01-01;кредитным организациям;15118;26585;;26585
ВТБ;1000;2;2019-01-01;банкам-нерезидентам;15119;28223823;;28223823
ВТБ;1000;2;2019-01-01;иностранным государствам;15120;0;;0
ВТБ;1000;2;2019-01-01;в Минфине России;15201;0;;0
ВТБ;1000;2;2019-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;15202;0;;0
ВТБ;1000;2;2019-01-01;в государственных внебюджетных фондах Российской Федерации;15203;0;;0
