Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Сбербанк;1481;1;2016-01-01;От безвозмездно полученного имущества;17301;0;0;0
Сбербанк;1481;1;2016-01-01;Поступления в возмещение причененных убытков, в том числе страховое возмещение от страховщиков;17302;129134;0;129134
Сбербанк;1481;1;2016-01-01;материальных ценностей;17303;1494;5;1499
Сбербанк;1481;1;2016-01-01;денежной наличности;17304;75888;14637;90525
Сбербанк;1481;1;2016-01-01;От списания обязательств и невостребованной кредиторской задолженности;17305;1364829;63584;1428413
Сбербанк;1481;1;2016-01-01;Другие доходы;17306;1394484;52106;1446590
Сбербанк;1481;1;2016-01-01;в том числе: от восстановления сумм резервов - оценочных обязательств некредитного характера;17307;27772;;27772
Сбербанк;1481;1;2016-01-01;"Всего по Главе I ""Доходы""(разделы 1-7)";10000;91058517942;303220605;91361738547
Сбербанк;1481;1;2016-01-01;Банка России;21101;196507451;68618;196576069
Сбербанк;1481;1;2016-01-01;Кредитных организаций;21102;11524319;6694;11531013
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;21103;760963;6704284;7465247
Сбербанк;1481;1;2016-01-01;Других кредиторов;21104;0;0;0
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21201;409;0;409
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;6673498;28478;6701976
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;392454;25660;418114
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;2418;0;2418
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;330194;0;330194
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;426559;9;426568
Сбербанк;1481;1;2016-01-01;Негосударственных финансовых организаций;21207;2052072;11552;2063624
Сбербанк;1481;1;2016-01-01;Негосударственных коммерческих организаций;21208;49851789;2780966;52632755
Сбербанк;1481;1;2016-01-01;Негосударственных некоммерческих организаций;21209;2054467;9580;2064047
Сбербанк;1481;1;2016-01-01;Кредитных организаций;21210;1998635;874561;2873196
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;21211;1484943;3618;1488561
Сбербанк;1481;1;2016-01-01;Индивидуальных предпринимателей;21212;137013;1165;138178
Сбербанк;1481;1;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
Сбербанк;1481;1;2016-01-01;Юридических лиц-нерезидентов;21214;98478;2029136;2127614
Сбербанк;1481;1;2016-01-01;Федерального казначейства;21301;17397527;110629;17508156
Сбербанк;1481;1;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21302;27201633;0;27201633
Сбербанк;1481;1;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21303;5651442;0;5651442
Сбербанк;1481;1;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21304;10550;0;10550
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21305;8825286;0;8825286
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21306;1985305;232072;2217377
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21307;182532;1053;183585
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21308;18732;0;18732
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21309;525695;5653;531348
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21310;87388;798;88186
Сбербанк;1481;1;2016-01-01;Негосударственных финансовых организаций;21311;21773662;1549205;23322867
Сбербанк;1481;1;2016-01-01;Негосударственных  коммерческих организаций;21312;64189767;70972253;135162020
Сбербанк;1481;1;2016-01-01;Негосударственных некоммерческих организаций;21313;5235381;50141;5285522
Сбербанк;1481;1;2016-01-01;Юридических лиц - нерезидентов;21314;860560;4586621;5447181
Сбербанк;1481;1;2016-01-01;Кредитных организаций;21315;700237;7;700244
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;21316;0;2;2
Сбербанк;1481;1;2016-01-01;Банка России;21317;0;0;0
Сбербанк;1481;1;2016-01-01;Минфина России;21401;0;0;0
Сбербанк;1481;1;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21402;2;0;2
Сбербанк;1481;1;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21403;0;0;0
Сбербанк;1481;1;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21404;0;0;0
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21405;3827275;0;3827275
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21406;2334;0;2334
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21407;0;0;0
Сбербанк;1481;1;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21408;0;0;0
Сбербанк;1481;1;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21409;0;0;0
Сбербанк;1481;1;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21410;0;0;0
Сбербанк;1481;1;2016-01-01;Негосударственных финансовых организаций;21411;314678;235;314913
Сбербанк;1481;1;2016-01-01;Негосударственных коммерческих организаций;21412;7840;118;7958
Сбербанк;1481;1;2016-01-01;Негосударственных некоммерческих организаций;21413;0;0;0
Сбербанк;1481;1;2016-01-01;Юридических лиц - нерезидентов;21414;2076343;42787964;44864307
Сбербанк;1481;1;2016-01-01;Кредитных организаций;21415;2750604;24514;2775118
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;21416;0;35191;35191
Сбербанк;1481;1;2016-01-01;Банка России;21417;22640385;514902;23155287
Сбербанк;1481;1;2016-01-01;Граждан Российской Федерации;21501;13724682;10;13724692
Сбербанк;1481;1;2016-01-01;Нерезидентов;21502;10701;0;10701
Сбербанк;1481;1;2016-01-01;Граждан Российской Федерации;21601;375531412;91213577;466744989
Сбербанк;1481;1;2016-01-01;Нерезидентов;21602;1141000;974083;2115083
Сбербанк;1481;1;2016-01-01;Граждан Российской Федерации;21701;0;0;0
Сбербанк;1481;1;2016-01-01;Нерезидентов;21702;0;0;0
Сбербанк;1481;1;2016-01-01;По облигациям;21801;366855;0;366855
Сбербанк;1481;1;2016-01-01;По депозитным сертификатам;21802;104014;0;104014
Сбербанк;1481;1;2016-01-01;По сберегательным сертификатам;21803;50806129;0;50806129
Сбербанк;1481;1;2016-01-01;По векселям;21804;2674052;821699;3495751
Сбербанк;1481;1;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;333183978;;333183978
Сбербанк;1481;1;2016-01-01;Погашению и реализации приобретенных прав требования;22201;6375;;6375
Сбербанк;1481;1;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
Сбербанк;1481;1;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;6528510;;6528510
Сбербанк;1481;1;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;105656199;0;105656199
Сбербанк;1481;1;2016-01-01;Российской Федерации;23101;529960;;529960
Сбербанк;1481;1;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;54718;;54718
Сбербанк;1481;1;2016-01-01;Банка России;23103;0;;0
Сбербанк;1481;1;2016-01-01;Кредитных организаций;23104;130551;;130551
Сбербанк;1481;1;2016-01-01;Прочих ценных бумаг;23105;6728076;;6728076
Сбербанк;1481;1;2016-01-01;Иностранных государств;23106;80;;80
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;23107;18275;;18275
Сбербанк;1481;1;2016-01-01;Прочих ценных бумаг нерезидентов;23108;1949909;;1949909
Сбербанк;1481;1;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;0;0;0
Сбербанк;1481;1;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;22480;0;22480
