Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Московский кредитный банк (МКБ);1978;7;2019-01-01;Минфину России;12101;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;12102;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;государственным внебюджетным фондам Российской Федерации;12103;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;12104;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовым организациям, находящимся в федеральной собственности;12105;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;12106;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;12107;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;12108;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12109;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12110;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственным финансовым организациям;12111;58294;0;58294
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственным коммерческим организациям;12112;483719;52673;536392
Московский кредитный банк (МКБ);1978;7;2019-01-01;негосударственным некоммерческим организациям;12113;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;индивидуальным предпринимателям;12114;0;0;0
Московский кредитный банк (МКБ);1978;7;2019-01-01;гражданам (физическим лицам);12115;17802;0;17802
Московский кредитный банк (МКБ);1978;7;2019-01-01;юридическим лицам - нерезидентам;12116;1500;214704;216204
