Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;781;0;781
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Негосударственных финансовых организаций;21207;709079;78;709157
Райффайзен Банк;3292;10;2016-01-01;Негосударственных коммерческих организаций;21208;5129788;42497;5172285
Райффайзен Банк;3292;10;2016-01-01;Негосударственных некоммерческих организаций;21209;9379;8;9387
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;21210;31499;0;31499
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;21211;42275;0;42275
Райффайзен Банк;3292;10;2016-01-01;Индивидуальных предпринимателей;21212;1531;13;1544
Райффайзен Банк;3292;10;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Юридических лиц-нерезидентов;21214;215418;644;216062
Райффайзен Банк;3292;10;2016-01-01;Федерального казначейства;21301;21;0;21
Райффайзен Банк;3292;10;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21302;1836922;0;1836922
Райффайзен Банк;3292;10;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21303;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21304;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21305;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21306;2443;0;2443
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21307;739;0;739
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21308;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21309;613;0;613
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21310;100743;0;100743
Райффайзен Банк;3292;10;2016-01-01;Негосударственных финансовых организаций;21311;1310328;169614;1479942
Райффайзен Банк;3292;10;2016-01-01;Негосударственных  коммерческих организаций;21312;4721113;172602;4893715
Райффайзен Банк;3292;10;2016-01-01;Негосударственных некоммерческих организаций;21313;2995;98;3093
Райффайзен Банк;3292;10;2016-01-01;Юридических лиц - нерезидентов;21314;150523;42094;192617
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;21315;1578668;0;1578668
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;21316;158920;293403;452323
Райффайзен Банк;3292;10;2016-01-01;Банка России;21317;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Минфина России;21401;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21402;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21403;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21404;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21405;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21406;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21407;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21408;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21409;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21410;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Негосударственных финансовых организаций;21411;633;0;633
Райффайзен Банк;3292;10;2016-01-01;Негосударственных коммерческих организаций;21412;169235;17089;186324
Райффайзен Банк;3292;10;2016-01-01;Негосударственных некоммерческих организаций;21413;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Юридических лиц - нерезидентов;21414;228;237143;237371
Райффайзен Банк;3292;10;2016-01-01;Кредитных организаций;21415;63702;267;63969
Райффайзен Банк;3292;10;2016-01-01;Банков-нерезидентов;21416;0;85480;85480
Райффайзен Банк;3292;10;2016-01-01;Банка России;21417;196804;819;197623
Райффайзен Банк;3292;10;2016-01-01;Граждан Российской Федерации;21501;256415;6772;263187
Райффайзен Банк;3292;10;2016-01-01;Нерезидентов;21502;19078;1683;20761
Райффайзен Банк;3292;10;2016-01-01;Граждан Российской Федерации;21601;7195204;2352786;9547990
Райффайзен Банк;3292;10;2016-01-01;Нерезидентов;21602;226989;200156;427145
Райффайзен Банк;3292;10;2016-01-01;Граждан Российской Федерации;21701;0;0;0
Райффайзен Банк;3292;10;2016-01-01;Нерезидентов;21702;0;0;0
Райффайзен Банк;3292;10;2016-01-01;По облигациям;21801;1984890;0;1984890
Райффайзен Банк;3292;10;2016-01-01;По депозитным сертификатам;21802;0;0;0
Райффайзен Банк;3292;10;2016-01-01;По сберегательным сертификатам;21803;0;0;0
Райффайзен Банк;3292;10;2016-01-01;По векселям;21804;7124;27751;34875
