Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Газпромбанк;354;3;2022-01-01;прочих резидентов;13605;0;0;0
Газпромбанк;354;3;2022-01-01;иностранных государств;13606;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;13607;0;0;0
Газпромбанк;354;3;2022-01-01;прочих нерезидентов;13608;0;0;0
Газпромбанк;354;3;2022-01-01;Российской Федерации;13701;3741078;0;3741078
Газпромбанк;354;3;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13702;0;0;0
Газпромбанк;354;3;2022-01-01;Банка России;13703;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;13704;20112;0;20112
Газпромбанк;354;3;2022-01-01;прочих резидентов;13705;3529963;0;3529963
Газпромбанк;354;3;2022-01-01;иностранных государств;13706;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;13707;0;0;0
Газпромбанк;354;3;2022-01-01;прочих нерезидентов;13708;148673;0;148673
Газпромбанк;354;3;2022-01-01;органов федеральной власти;13801;0;0;0
Газпромбанк;354;3;2022-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;13802;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;13803;419;0;419
Газпромбанк;354;3;2022-01-01;прочих резидентов;13804;108614;0;108614
Газпромбанк;354;3;2022-01-01;органов государственной власти иностранных государств;13805;0;0;0
Газпромбанк;354;3;2022-01-01;органов местной власти иностранных государств;13806;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;13807;0;0;0
Газпромбанк;354;3;2022-01-01;прочих нерезидентов;13808;0;0;0
Газпромбанк;354;3;2022-01-01;от Банка России;14101;0;0;0
Газпромбанк;354;3;2022-01-01;от кредитных организаций;14102;0;0;0
Газпромбанк;354;3;2022-01-01;от банков-нерезидентов;14103;0;0;0
Газпромбанк;354;3;2022-01-01;от иностранных государств;14104;0;0;0
Газпромбанк;354;3;2022-01-01;от других кредиторов;14105;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных финансовых организаций;14207;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных коммерческих организаций;14208;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных некоммерческих организаций;14209;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;14210;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;14211;0;0;0
Газпромбанк;354;3;2022-01-01;индивидуальных предпринимателей;14212;0;0;0
Газпромбанк;354;3;2022-01-01;юридических лиц - нерезидентов;14213;0;0;0
Газпромбанк;354;3;2022-01-01;Федерального казначейства;14301;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
Газпромбанк;354;3;2022-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
Газпромбанк;354;3;2022-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных финансовых организаций;14311;529;0;529
Газпромбанк;354;3;2022-01-01;негосударственных коммерческих организаций;14312;28930;0;28930
Газпромбанк;354;3;2022-01-01;негосударственных некоммерческих организаций;14313;1;0;1
Газпромбанк;354;3;2022-01-01;юридических лиц - нерезидентов;14314;5071;0;5071
Газпромбанк;354;3;2022-01-01;кредитных организаций;14315;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;14316;0;0;0
Газпромбанк;354;3;2022-01-01;Банка России;14317;0;0;0
Газпромбанк;354;3;2022-01-01;индивидуальных предпринимателей;14318;0;0;0
Газпромбанк;354;3;2022-01-01;Минфина России;14401;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
Газпромбанк;354;3;2022-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
Газпромбанк;354;3;2022-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
Газпромбанк;354;3;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
Газпромбанк;354;3;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
Газпромбанк;354;3;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных финансовых организаций;14411;0;0;0
Газпромбанк;354;3;2022-01-01;негосударственных коммерческих организаций;14412;272;0;272
Газпромбанк;354;3;2022-01-01;негосударственных некоммерческих организаций;14413;0;0;0
Газпромбанк;354;3;2022-01-01;юридических лиц - нерезидентов;14414;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;14415;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;14416;0;0;0
Газпромбанк;354;3;2022-01-01;Банка России;14417;0;0;0
Газпромбанк;354;3;2022-01-01;индивидуальных предпринимателей;14418;14;0;14
Газпромбанк;354;3;2022-01-01;граждан Российской Федерации;14501;0;0;0
Газпромбанк;354;3;2022-01-01;нерезидентов;14502;0;0;0
Газпромбанк;354;3;2022-01-01;граждан Российской Федерации;14601;0;0;0
Газпромбанк;354;3;2022-01-01;нерезидентов;14602;0;0;0
Газпромбанк;354;3;2022-01-01;граждан Российской Федерации;14701;0;0;0
Газпромбанк;354;3;2022-01-01;нерезидентов;14702;0;0;0
Газпромбанк;354;3;2022-01-01;по облигациям;14801;1487315;0;1487315
Газпромбанк;354;3;2022-01-01;по депозитным сертификатам;14802;0;0;0
